Latitud;Longitud;LCOEnet;LCOEgross;TIR;Payback;Payback_simple;BCratio;CAPEX_USD;CashFlow_USD;NPV_USD;PV_kWdc;BESS_kWh;BESS_inverter_kW;PV_inverter_kW;Load_kWh;Grid_import_kWh;Grid_export_kWh;BESS_charge_kWh;BESS_discharge_kWh;PV_generated_kWh;PV_used_kWh;PV_clipping_kWh
11,015322;-74,888627;-359,6610904;161,1240693;32,27958997;3,658092644;3,086419076;3,25337141;10853131,52;3516415,385;31636330,45;10441,82703;24441,51759;3907,985732;5907,985732;8760000;0;5970521,598;8197179,854;7608061,977;16913582,66;15319639,48;1593943,187
10,402781;-74,823094;-358,0261594;163,547499;31,80266259;3,720065845;3,131828983;3,206199201;11018363,78;3518188,203;31492519,46;10659,12988;24653,53547;4055,451684;6055,451684;8760000;0;6027906,755;8288765,209;7692302,869;16493631,66;15384369,1;1109262,563
5,610777;-75,176262;-347,561056;165,2067718;30,883783;3,845450967;3,223067019;3,115438656;11121262,28;3450521,572;30571993,23;11626,04126;23208,91067;3824,646673;5824,646673;8760000;0;5512471,215;7764714,414;7207229,608;15909358,54;14829956,02;1079402,519
4,674338;-75,658387;-334,103497;171,9711844;29,12940509;4,109278792;3,4122955;2,94267234;11565306,79;3389304;29388246,09;13236,8812;21913,68817;3664,72331;5664,72331;8760000;0;5164871,913;7312363,283;6791792,251;15238001,13;14445442,95;792558,1883
4,763325;-73,611037;-342,9262437;171,3058197;29,7642834;4,009828197;3,341399851;3,005108048;11529811,13;3450593,059;30164308,17;11741,33522;24759,1628;3917,632949;5917,632949;8760000;0;5241367,183;8009215,82;7439691,296;15567075,53;14570891,71;996183,8187
5,293783;-72,703231;-332,4266287;175,207708;28,6198841;4,192632246;3,471314374;2,892641374;11786515;3395404,082;29240746,24;12708,57907;23923,42863;3847,217229;5847,217229;8760000;0;4784444,764;7694070,613;7142449,603;14743925,36;14096065,77;647859,5866
5,779894;-73,11782;-355,1189339;164,5379882;31,47884842;3,763328149;3,163405267;3,174195759;11078160,99;3501973,365;31236795,53;11093,80845;24115,93407;3853,701446;5853,701446;8760000;0;5743983,922;7987124,084;7412988,804;16424596,42;15078119,2;1346477,214
5,994935;-76,783042;-332,9142007;172,7672426;28,93161236;4,141250232;3,434976206;2,923242253;11631160,36;3386096,34;29283633,8;12942,77686;22595,26812;4111,579235;6111,579235;8760000;0;4955010,298;7481989,891;6949029,53;15026831,85;14247970,66;778861,1942
2,253156;-76,613365;-333,3618554;173,0665094;28,96316563;4,13611752;3,431338657;2,926341171;11629575,05;3389223,918;29323010,19;13538,65377;21724,30228;3367,905799;5367,905799;8760000;0;5078108,051;7245756,134;6729935,754;15442724,62;14353928,43;1088796,187
4,126369;-73,622601;-341,7271101;169,6190201;29,9074282;3,988050112;3,325804912;3,019199216;11415505,68;3432403,878;30058830,56;12265,6098;23170,5378;3867,867729;5867,867729;8760000;0;4987139,519;7524992,363;6989820,863;14976536,48;14282311,02;694225,4641
8,40214;-73,208622;-335,2189959;170,4825095;29,3802638;4,06941446;3,383940082;2,967330195;11469985,8;3389535,725;29486367,05;12562,66052;22842,40614;3772,542508;5772,542508;8760000;0;5056834,128;7531342,432;6995092,634;15859977;14353083,93;1506893,071
5,403997;-73,795855;-355,6605196;163,885041;31,61682778;3,744773962;3,149875349;3,187830143;11030870,29;3502002,165;31284434,22;11104,9417;23950,06274;3717,842963;5717,842963;8760000;0;5731378,98;7920125,325;7356473,643;16162257,63;15055030,66;1107226,972
2,939621;-73,206314;-347,4737636;167,1955181;30,60164188;3,885624601;3,252120812;3,087605954;11255603,68;3461004,167;30564314,85;11809,27429;23390,08786;3901,094361;5901,094361;8760000;0;5204157,871;7635555,436;7087137,37;15312793,1;14512575,94;800217,1592
5,723486;-72,849292;-355,9481694;163,3204281;31,71772003;3,731319862;3,140052817;3,197802129;10993277,89;3500985,024;31309736,33;11007,15465;23987,90681;3713,813979;5713,813979;8760000;0;5678671,768;7900307,065;7338150,478;16404798,02;15000828,36;1403969,663
6,147148;-75,377316;-357,9921864;161,7906753;32,06714565;3,685446492;3,106487924;3,232353651;10897322,02;3507923,511;31489531,15;10692,29857;24113,48085;3911,415469;5911,415469;8760000;0;5890020,601;8099577,645;7517187,527;16345383,12;15232410,72;1112972,397
8,937485;-74,039134;-359,7386144;160,719931;32,34849391;3,649306004;3,079963887;3,260190038;10824999,91;3514651,571;31643149,58;10476,33246;24264,37409;3865,698544;5865,698544;8760000;0;5889310,171;8132779,527;7547702,291;16107499,44;15234387,41;873112,0373
4,802832;-74,741666;-357,4443635;160,7335672;32,18730837;3,669925573;3,095105604;3,244240704;10827050,47;3498119,889;31441343,82;10647,35329;23890,10346;3913,540017;5913,540017;8760000;0;5615723,342;7946872,664;7381195,462;15502392;14941400,54;560991,46
9,718653;-75,121178;-353,0918966;164,5630789;31,33794067;3,782462706;3,177338905;3,160275905;11080752,3;3487431,662;31058494,28;11268,04551;23741,39716;3893,751205;5893,751205;8760000;0;5771175,754;7987543,477;7413217,147;16356703,88;15105502,08;1251201,794
5,370487;-74,152213;-349,1600556;168,2539575;30,5611302;3,891460401;3,256334098;3,083610981;11330285,82;3479460,485;30712643,63;11664,07991;23956,07866;4045,492618;6045,492618;8760000;0;5644995,574;7952795,452;7386738,376;15627051,37;14971052,65;655998,7217
8,661774;-75,133831;-356,063958;161,4050314;31,9982084;3,694409026;3,113054664;3,225535259;10869489,47;3491583,234;31319921,27;10764,13905;23875,86191;3837,369645;5837,369645;8760000;0;5745950,94;8001671,347;7426349,611;16005908,79;15081272,68;924636,1165
5,009008;-73,540444;-342,5432204;165,2779821;30,54866928;3,893258869;3,257632174;3,082382248;11121635,28;3414024,263;30130616,86;11636,83239;23268,67828;3669,093252;5669,093252;8760000;0;4613966,79;7412342,426;6885567,947;14871977,69;13900741,27;971236,4176
3,239634;-74,351508;-339,5132658;168,0267677;29,97844707;3,977330674;3,318119637;3,026192145;11305422,02;3407177,335;29864097,49;12307,50636;22661,33685;3724,221206;5724,221206;8760000;0;4614375,998;7276444,276;6759171,155;14542913,81;13891649,12;651264,6934
3,419793;-76,241799;-350,3555705;165,3406833;31,03854318;3,823757828;3,207342385;3,130712714;11136222,53;3472102,815;30817802,92;11448,16771;23541,13873;4033,184384;6033,184384;8760000;0;5459952,804;7817337,622;7255641,873;15518625,56;14781648,55;736977,0102
4,212037;-76,318818;-339,78982;169,8210165;29,77413341;4,008322189;3,340322233;3,006077522;11419266,71;3418612,311;29888423,62;12843,09172;22143,53454;3545,647006;5545,647006;8760000;0;5320435,522;7426673,75;6897867,263;15766259,03;14609242,01;1157017,016
5,123104;-74,953007;-354,2597032;162,9133616;31,64874655;3,740507298;3,146761416;3,190984716;10972736,86;3486993,58;31161216,3;10956,43507;23881,23823;3946,057311;5946,057311;8760000;0;5694930,951;7993478,069;7418824,636;15694337,24;15029584,38;664752,8559
5,236471;-75,784343;-354,9359248;162,2939957;31,78372032;3,722569739;3,133659288;3,204326526;10931879,92;3488534,942;31220697,78;11007,68847;23581,55383;3961,764076;5961,764076;8760000;0;5720123,131;7917187,095;7348059,866;15835920,42;15049250,36;786670,0568
5,937438;-73,513655;-356,4050106;164,776091;31,5190471;3,757904056;3,159451884;3,178167591;11099466,73;3513098,834;31349920,78;10785,84761;24763,31753;4035,760323;6035,760323;8760000;0;5739918,398;8105662,145;7529024,808;16086539,48;15076555,73;1009983,741
6,552116;-74,78716;-355,1682605;162,2254394;31,82078451;3,717673474;3,130079881;3,207990839;10922172,32;3489422,871;31241134,37;11056,01134;23530,75637;3780,082727;5780,082727;8760000;0;5716847,653;7896238,132;7328604,947;15935779,84;15044480,84;891299,0051
8,786939;-76,241476;-348,7825676;166,4747754;30,79182085;3,858455851;3,232481702;3,106364864;11204854,15;3466331,809;30679439,22;11760,8747;23315,21397;3800,463402;5800,463402;8760000;0;5582220,396;7781381,217;7222399,094;15784101,76;14901202,52;882899,2364
1,407913;-77,390772;-353,2868032;162,8062073;31,61711628;3,744735356;3,149847177;3,187858654;10957116,53;3478618,457;31075638,56;11268,90325;23306,12527;3655,86254;5655,86254;8760000;0;5378695,837;7648241,585;7099302,583;15323246,16;14687634,84;635611,3229
5,72141;-72,486023;-336,4821012;171,5081715;29,33477476;4,076587191;3,389048219;2,962857692;11537358,83;3404306,485;29597471,7;12623,43757;23034,10003;3742,327168;5742,327168;8760000;0;4865118,539;7467277,184;6931882,091;15216416,62;14160513,63;1055902,983
4,567356;-74,953418;-360,2050854;161,8357745;32,20059903;3,668216739;3,093851624;3,245555639;10904731,37;3524645,876;31684181,07;10449,82608;24578,90777;4058,809163;6058,809163;8760000;0;5876008,134;8188863,621;7599661,105;15776531,93;15225210,65;551321,277
4,608085;-76,076859;-348,4329259;167,2779535;30,65228623;3,878353164;3,246868485;3,092600649;11261747,01;3468494,971;30648684,22;11852,50963;23314,02689;3926,254817;5926,254817;8760000;0;5656673,75;7847257,685;7288431,724;15857644,5;14975499,71;882144,7888
6,658995;-72,733616;-356,1696547;164,5450177;31,54187241;3,754830993;3,157211358;3,180422988;11081488,8;3509897,672;31329218,51;10979,976;24319,09835;3951,146994;5951,146994;8760000;0;5911985,024;8149583,037;7568594,564;16404322,42;15252973,5;1151348,919
7,344057;-73,899909;-358,9593741;161,3424462;32,19077149;3,669480155;3,094778762;3,244583331;10871396,89;3512818,76;31574606,43;10493,41986;24345,44375;4043,1605;6043,1605;8760000;0;5831029,884;8131600,124;7546583,114;15856247,88;15176046,89;680200,9884
4,74762;-73,531489;-341,6858713;168,4419705;30,06492361;3,964353733;3,308807669;3,034708749;11333795,88;3425341,394;30055203,14;11843,75502;23758,1536;3731,193053;5731,193053;8760000;0;4784956,245;7613287,728;7071720,764;14996820,8;14086523,21;910297,5884
8,276558;-73,868172;-358,7836155;161,7836605;32,11522814;3,679220464;3,101923619;3,237109876;10899824,44;3513891,951;31559146,44;10524,52973;24425,1667;4010,558927;6010,558927;8760000;0;5873138,153;8167043,167;7579404,776;16074641,53;15220776,54;853864,9867
2,649359;-75,634497;-351,9480199;164,4480646;31,27741348;3,790740555;3,183360646;3,154297831;11073274,73;3478485,778;30957877,17;11357,99325;23513,80873;3903,884891;5903,884891;8760000;0;5524533,287;7859912,592;7295109,617;15693871,96;14849336,26;844535,6992
3,254651;-76,228722;-346,3897097;168,3151172;30,37617997;3,918321809;3,275703785;3,065377165;11332116,37;3459444,782;30468959,84;11983,53559;23329,05;3978,585906;5978,585906;8760000;0;5400903,828;7761504,835;7204479,434;15479727,31;14717929,23;761798,0765
5,200793;-75,868334;-351,4052384;163,7134401;31,35198871;3,780546515;3,17594444;3,16166349;11021255,92;3470229,447;30910133,29;11337,86848;23379,70686;3792,095766;5792,095766;8760000;0;5628414,782;7843046,553;7284588,205;15854188,21;14946873,13;907315,078
3,233254;-76,417673;-353,4468436;163,1216812;31,56071279;3,752298141;3,155364307;3,182284708;10988066,95;3482344,946;31089715,95;11040,58223;23744,95754;4001,660499;6001,660499;8760000;0;5503505,525;7882386,078;7315925,426;15621465,53;14829966,18;791499,3521
10,398602;-75,153101;-355,7357173;163,8681078;31,60302179;3,746622397;3,151224084;3,18646574;11039593,57;3503271,515;31291048,73;10857,26832;24331,53959;4059,441447;6059,441447;8760000;0;5906733,573;8175794,785;7587703,048;16557947,62;15254825,31;1303122,307
4,011567;-75,605959;-350,5215145;164,7575558;31,15445662;3,807666025;3,195661615;3,142156083;11086331,26;3469181,847;30832399,6;11589,18489;23222,71437;3643,786384;5643,786384;8760000;0;5437434,809;7715813,82;7161521,756;15600876,27;14751726,87;849149,3923
6,379472;-75,444238;-357,4783079;161,9869544;31,99287521;3,695104175;3,113563808;3,225007805;10915069,35;3505651,41;31444329,62;10710,96076;24067,17672;4079,277701;6079,277701;8760000;0;5848935,374;8082487,599;7501750,27;15952962,79;15189672,7;763290,0914
6,401683;-72,555264;-361,6508506;164,982785;31,8316102;3,716245755;3,129035904;3,209061158;11116520,02;3552698,134;31811352,75;10450,39886;25489,83423;4139,506157;6139,506157;8760000;0;6105939,883;8370326,995;7773480,973;16785613,52;15462785,91;1322827,619
8,526259;-74,038003;-357,2902987;161,9272633;32,00189531;3,693928611;3,11270278;3,225899898;10905265,06;3503471,364;31427792,05;10737,16214;24075,54157;3872,153972;5872,153972;8760000;0;5800971,442;8044254,845;7471552,798;16002582,7;15133673,49;868909,2066
1,332371;-74,847867;-344,8818873;165,873517;30,61914146;3,883109028;3,250304077;3,08933175;11163108,57;3434481,299;30336329,52;11750,2788;23181,37312;3738,836165;5738,836165;8760000;0;4792433,765;7441308,098;6911968,397;14900221,86;14081773,47;818448,396
5,584305;-73,542539;-366,0933101;165,8124191;31,99847056;3,694374862;3,113029641;3,225561187;11175532,38;3589921,611;32202118,17;10277,46914;26052,07763;4267,200679;6267,200679;8760000;0;6568046,962;8682019,941;8062759,749;17018838,33;15947307,15;1071531,171
6,325615;-75,766413;-353,1535416;164,8337364;31,28666005;3,789473678;3,182439293;3,155211037;11106838,11;3490039,272;31063916,67;11138,79364;23983,27694;4176,461071;6176,461071;8760000;0;5779365,497;8064261,763;7484849,263;15911992,83;15118778;793214,8285
6,676554;-74,840059;-356,3593974;161,7407306;31,9733538;3,697650856;3,115428838;3,223077176;10889687,03;3495405,479;31345908,57;10953,79183;23604,94243;3768,266778;5768,266778;8760000;0;5753964,045;7925335,324;7361000,287;15996166,16;15078299,08;917867,0778
0,96952;-77,521227;-346,1280303;167,2481133;30,51612125;3,897964151;3,261027476;3,079172947;11254068,82;3451080,65;30445942,13;12101,40515;22857,59036;3733,242381;5733,242381;8760000;0;5363689,107;7605136,449;7063780,356;15333181;14665045,2;668135,7998
4,875208;-74,56132;-347,89554;168,3843434;30,48541396;3,90241352;3,264237022;3,076145364;11326791,67;3469966,056;30601414,94;12142,24581;23152,90368;3630,35938;5630,35938;8760000;0;5532897,701;7700500,346;7152363,499;15449876,13;14841034,55;608841,5825
1,570358;-77,2808;-353,4215023;163,8513404;31,45768905;3,766189388;3,165490057;3,172105236;11035053,7;3486049,08;31087486,9;11160,48719;23732,11948;3949,655721;5949,655721;8760000;0;5593728,426;7870674,743;7305087,978;15539247,42;14919315,19;619932,2311
4,413601;-76,152277;-341,4936608;170,9420788;29,73052156;4,014998565;3,34509857;3,00178526;11499219,94;3437632,613;30038296,02;12707,42597;22692,66638;3729,778372;5729,778372;8760000;0;5462912,106;7617191,297;7074802,871;15800324,51;14765300,53;1035023,974
9,333157;-75,541264;-353,5228345;163,2626936;31,55493132;3,753075031;3,155930881;3,181713402;10993100,45;3483314,706;31096400,23;11157,38715;23600,87125;3850,93382;5850,93382;8760000;0;5704787,685;7924118,308;7354561,6;16229899,07;15034344,39;1195554,68
5,505231;-73,850703;-354,0353123;164,5948805;31,4149349;3,771983754;3,169710662;3,167881442;11074199,03;3493757,07;31141478,55;11476,91065;23430,04756;3592,698562;5592,698562;8760000;0;5707338,319;7795008,576;7240138,373;16033416,34;15022208,52;1011207,816
7,666147;-76,681531;-345,5750905;169,5746907;30,15732996;3,950577936;3,298912647;3,043811297;11415648,86;3460427,749;30397304,71;12178,56295;23298,25518;3974,802983;5974,802983;8760000;0;5548739,308;7799486,976;7239252,92;15686045,1;14868973,37;817071,7351
11,204679;-74,199829;-359,902079;163,7433316;31,88798;3,708828884;3,12361076;3,214634714;11036898,06;3533378,167;31657528,17;10390,44056;25204,43733;4240,65841;6240,65841;8760000;0;6146379,994;8450397,706;7842036,124;17089601,26;15514741,58;1574859,689
8,504099;-75,508035;-354,8491121;162,5068137;31,75961823;3,725760461;3,135991162;3,20194384;10940189,52;3488590,674;31213061,6;11057,96035;23621,07015;3754,562565;5754,562565;8760000;0;5730682,988;7926607,972;7356846,526;15875100,91;15060444,43;814656,4769
5,668885;-72,993392;-356,3675375;164,4813824;31,5705724;3,750973972;3,154398536;3,183259016;11074277,5;3510741,389;31346624,59;11123,22723;24038,23749;3850,817522;5850,817522;8760000;0;5787497,335;7963982,197;7395941,128;16571269,35;15115538,4;1455730,951
5,574796;-74,889543;-352,8987619;163,1163209;31,5349473;3,755762828;3,1578908;3,179738699;10982920,56;3477929,18;31041505,87;11178,49416;23518,34624;3836,291798;5836,291798;8760000;0;5620753,787;7878373,397;7312214,988;15673572,34;14946912,2;726660,1434
8,082105;-72,800577;-348,7535839;165,4916742;30,91165315;3,841526594;3,220224246;3,118188926;11146001,89;3461250,222;30676889,77;11339,36432;23820,77745;4018,934583;6018,934583;8760000;267,7409313;5487997,445;7845479,567;7285848,316;15779950,11;14807360,95;972589,1525
5,822964;-73,03063;-356,0120759;165,328553;31,4256372;3,770531661;3,16865313;3,168938716;11130996,04;3512847,756;31315357,64;11075,50364;24389,02657;3860,048978;5860,048978;8760000;0;5880296,642;8085457,973;7503862,312;16506474,32;15221892,3;1284582,018
5,283443;-73,17098;-333,9731958;173,1325377;28,97537584;4,134134628;3,429933012;2,927540435;11644237,51;3394887,735;29376784,61;12752,28589;23266,13302;3702,184637;5702,184637;8760000;0;4715504,544;7508087,453;6974246,104;14884100,83;14009345,89;874754,9371
10,511862;-73,072638;-358,9461885;166,8069044;31,3823925;3,776405851;3,172930489;3,164666739;11243277,65;3543499,515;31573446,6;10689,47087;25455,96294;4338,856227;6338,856227;8760000;0;6244391,9;8483979,904;7880027,863;16872872,26;15608343,94;1264528,321
5,690879;-73,92326;-344,9406466;170,6668902;29,98126292;3,976906814;3,317815626;3,026469435;11484697,18;3461523,626;30341498,07;12291,07722;23438,9337;3848,336278;5848,336278;8760000;0;5513217,049;7760445,626;7203364,462;15462996,19;14830298,21;632697,9757
1,263276;-77,514512;-345,1555813;168,1796588;30,32158654;3,926320065;3,281463852;3,059996402;11319000,18;3449375,244;30360404,05;12031,86634;23243,50172;3834,251986;5834,251986;8760000;0;5452684,264;7732324,535;7176968,418;15591883,82;14768040,38;823843,4419
10,605294;-75,287855;-350,9687214;164,5512312;31,20527235;3,800653162;3,190566732;3,147173661;11076428,24;3471617,793;30871736,6;11378,24117;23553,96753;3772,034346;5772,034346;8760000;0;5687851,386;7904580,142;7336590,171;16903759,71;15015841,36;1887918,356
10,38839;-75,136404;-356,3212458;163,8833985;31,63750927;3,742008328;3,147857023;3,189874098;11041786,81;3507715,481;31342552,69;10775,86207;24492,11207;4098,060345;6098,060345;8760000;0;5936070,011;8206270,666;7621974,897;16478575,43;15280365,78;1198209,651
5,145224;-73,683533;-352,8899374;161,492488;31,78240087;3,722744274;3,133786858;3,204196085;10869461,76;3468475,123;31040729,65;11001,34856;23481,59572;3638,191138;5638,191138;8760000;0;5216668,467;7654451,452;7109997,079;15700538,29;14521122,84;1179415,455
7,378678;-73,914605;-359,0913338;161,2582509;32,21231098;3,666712176;3,092747411;3,246714409;10865799,38;3513316,134;31586213,8;10476,33927;24356,26452;4042,752493;6042,752493;8760000;0;5833377,447;8134873,308;7549616,437;15867404,8;15178634,32;688770,4764
1,212352;-77,278795;-344,6762075;168,4354219;30,26492128;3,934655632;3,287463204;3,054412159;11331668,71;3446934,007;30318237,61;12331,20477;22747,17899;3690,851003;5690,851003;8760000;0;5267374,328;7515449,917;6975952,525;15271618,78;14566871,72;704747,0594
10,74298;-74,976985;-352,5338665;164,6280105;31,28682154;3,78945156;3,182423206;3,155226986;11087272,97;3483909,037;31009409,12;11270,68551;23724,45343;3972,33625;5972,33625;8760000;0;5791215,922;7982940,13;7409076,09;16720637,88;15125079,96;1595557,918
4,453755;-75,786887;-349,4904225;165,9553684;30,90134959;3,842976518;3,221274652;3,117172135;11174518,67;3468974,203;30741703,2;11574,07407;23495,62963;3944,444444;5944,444444;8760000;0;5586714,006;7840738,928;7282551,258;15510357,64;14904901,68;605455,9633
4,151314;-74,885446;-358,5728344;161,7755573;32,10029238;3,681152234;3,103340026;3,235632414;10900114,12;3512381,509;31540605,81;10576,4146;24301,17962;4042,305658;6042,305658;8760000;0;5742307,786;8070961,621;7490608,634;15665062,93;15082660,77;582402,1568
3,376745;-74,802815;-349,6331756;165,1595493;31,02993701;3,824957892;3,208212933;3,129863195;11117367,65;3465283,596;30754259,98;11486,74738;23500,38997;3792,113723;5792,113723;8760000;0;5405489,073;7773498,287;7220276,174;15542016,03;14718711,19;823304,8476
7,787303;-75,533476;-355,1436537;162,8064735;31,72161856;3,730801887;3,139674459;3,198187491;10966645,23;3492924,306;31238969,92;11007,473;23726,67161;3984,76307;5984,76307;8760000;0;5707730,179;7966966,408;7394166,169;15643007,17;15040530,42;602476,7571
6,162355;-73,523132;-361,6453469;165,0943371;31,80363204;3,719937786;3,131735364;3,206295045;11129296,28;3553715,428;31810868,64;10392,77538;25570,342;4328,160932;6328,160932;8760000;0;6197828,632;8492153,057;7886377,153;16344465,3;15563604,54;780860,7668
3,015008;-76,485141;-353,5130566;162,9558363;31,59221722;3,74807023;3,152280384;3,185397985;10975592,82;3481794,599;31095540,15;11044,30367;23707,4223;3950,670816;5950,670816;8760000;0;5453020,29;7826792,595;7264417,124;15478102,33;14775395,76;702706,5664
6,109719;-75,711389;-343,5067302;168,5538063;30,15855349;3,950396161;3,298782012;3,043931835;11346705,03;3439665,001;30215368,63;12163,51314;23037,61004;3939,443467;5939,443467;8760000;0;5545777,221;7756760,468;7199499,933;15667410,15;14863037,76;804372,3944
6,485939;-75,019109;-356,2703713;161,8388773;31,94661042;3,701145274;3,117987357;3,220432424;10899016,9;3495529,535;31338077,69;10916,55559;23674,05969;3866,556974;5866,556974;8760000;0;5749562,388;7954817,886;7382992,826;16073660,9;15081387,45;992273,4528
4,726945;-76,119905;-351,5431586;164,354358;31,25091817;3,794375281;3,186003568;3,151681211;11073007,73;3475516,425;30922264,96;11271,37583;23585,44635;4113,594249;6113,594249;8760000;0;5678869,248;7928517,989;7359255,614;15896702,12;15008131,62;888570,4976
4,566225;-72,961083;-350,157432;163,3103147;31,32713645;3,783937723;3,17841218;3,159208754;10993699,5;3458865,27;30800374,36;11194,36203;23572,88858;3760,618702;5760,618702;8760000;0;5084906,764;7612405,721;7071132,819;15225653,3;14386179,67;839473,634
10,775285;-74,720021;-356,8762483;163,5658303;31,72379831;3,730512337;3,13946295;3,198402957;11019143,83;3509881,789;31391371,55;10807,7125;24350,41791;4045,834372;6045,834372;8760000;0;5962207,524;8186552,965;7597714,444;16734048,15;15311046,05;1423002,109
3,684229;-76,311972;-353,9109399;163,4115292;31,5443767;3,75449413;3,156965725;3,180670447;11010053,85;3487543,043;31130538,56;11051,32239;23771,41783;4098,119694;6098,119694;8760000;0;5655325,626;7953131,543;7381395,872;15702007,29;14987061,3;714945,9913
2,777586;-75,258753;-342,5894792;170,6613191;29,83819913;3,998553766;3,333329556;3,012383688;11480070,28;3444024,987;30134685,85;12578,61635;22887,76855;3708,176101;5708,176101;8760000;0;5274882,212;7605508,828;7064151,397;15372903,14;14576239,64;796663,5022
9,525387;-75,581112;-356,9461968;162,2190349;31,93287302;3,702942783;3,119303188;3,219073934;10925903,6;3502674,456;31397524,33;10750,48738;24117,81195;3915,993206;5915,993206;8760000;0;5824123,49;8070218,058;7489934,275;16454773,39;15164407,27;1290366,115
10,560169;-73,012507;-356,4990552;166,6755717;31,24281173;3,795488717;3,186813039;3,150880663;11232984,97;3524833,377;31358193,07;10942,20004;24902,85219;4293,953465;6293,953465;8760000;0;6105048,646;8336331,795;7742276,79;16745499,79;15459103,65;1286396,135
7,506541;-72,483519;-340,7788903;172,8848598;29,43106459;4,061433169;3,378252924;2,97232558;11633023,67;3443502,878;29975423,73;12671,78999;23288,37709;3887,313631;5887,313631;8760000;324,2020543;5435866,144;7691890,518;7144506,299;15654885,22;14742926,16;911959,0593
4,877017;-72,894065;-350,4093319;163,2518514;31,35276423;3,780440786;3,175867493;3,161740093;10989659,72;3460364,686;30822531,86;11188,73061;23569,35138;3755,127996;5755,127996;8760000;0;5091631,105;7603358,377;7062749,98;15190066,82;14392239,5;797827,3201
8,956014;-74,077912;-359,8191839;160,9135333;32,32434304;3,652381012;3,08222345;3,257800009;10838087,78;3516321,238;31650236,59;10471,77628;24329,31726;3872,572137;5872,572137;8760000;0;5905734,957;8146703,867;7560613,251;16092818,44;15251825,57;840992,8693
5,5777;-73,367841;-357,6086966;160,9713261;32,1763137;3,671340381;3,096143702;3,243152951;10836912,84;3500132,386;31455798,8;10797,74332;23726,49724;3706,607344;5706,607344;8760000;0;5617149,69;7846600,203;7282689,674;16245093,61;14941060,22;1304033,387
9,736955;-75,522398;-353,4041194;163,7288976;31,47532425;3,763804404;3,163752311;3,173847569;11026304,73;3485198,476;31085957,87;11144,3592;23737,93612;3927,684658;5927,684658;8760000;0;5723279,764;7955483,321;7383640,064;16493941,37;15055123,02;1438818,347
5,39647;-75,546486;-353,6035906;163,4265006;31,53292435;3,75603512;3,15808933;3,179538807;11005792,91;3484953,008;31103503,66;11210,50405;23512,40938;3916,904035;5916,904035;8760000;0;5661879,181;7878641,983;7312944,515;15750429,72;14987576,65;762853,0685
7,755148;-76,652652;-345,8387347;168,7787266;30,28411769;3,931827938;3,285428445;3,056303843;11360222,92;3457759,956;30420495,25;12087,6661;23286,20271;3884,275859;5884,275859;8760000;0;5489967,066;7751212,456;7194658,328;15457440,27;14806521,19;650919,0802
6,245111;-73,496908;-348,3876265;169,9710155;30,2966458;3,929984644;3,284101814;3,057538453;11437604,06;3482719,084;30644699,61;12112,04202;23620,22442;3813,780171;5813,780171;8760000;0;5803230,414;7935911,884;7370809,679;15944551,32;15128332,62;816218,6969
2,939603;-75,586223;-344,8976865;167,2144584;30,43462895;3,909793877;3,269558498;3,071138684;11254284,7;3442142,022;30337719,23;11809,21727;23432,07946;3808,953973;5808,953973;8760000;0;5470710,819;7828584,182;7266545,601;15738332,8;14792749,4;945583,3978
2,040629;-78,658361;-335,7193413;171,7861412;29,2392695;4,091726894;3,399821202;2,953469311;11562123,33;3400803,349;29530378,19;12889,17993;22466,68398;3976,712734;5976,712734;8760000;0;5083354,741;7528917,815;6990369,033;15494374,49;14381903,52;1112470,968
7,488583;-74,867075;-356,3436707;163,3804878;31,71362363;3,731864277;3,140450473;3,197397211;11007375,92;3505030,891;31344525,22;10868,11759;24158,82693;4068,756862;6068,756862;8760000;0;5817136,397;8101121,092;7518569,934;15794324,47;15159687,56;634636,9096
4,929118;-74,172773;-348,047195;167,8393467;30,5700259;3,890177489;3,255408027;3,08448818;11289776,93;3468006,725;30614754,74;12037,94121;23220,65638;3600,05025;5600,05025;8760000;0;5395605,251;7610470,582;7069035,376;15848165,08;14697040,46;1151124,622
2,549183;-76,063503;-346,0057752;165,7123182;30,71790275;3,86897149;3,240087697;3,099072779;11151386,12;3441692,683;30435188,38;11776,57328;23091,20222;3704,572099;5704,572099;8760000;0;5030615,781;7560198,475;7022360,532;15206231,75;14328453,72;877778,0219
5,632455;-73,524948;-359,4817311;162,4727596;32,06055256;3,686301817;3,107114799;3,231701508;10945636,48;3522765,392;31620553,73;10545,77996;24587,77573;4008,985421;6008,985421;8760000;0;6005008,945;8211522,593;7621238,186;16418347,28;15355293,35;1063053,928
4,048891;-74,831885;-356,454636;161,8131738;31,95756305;3,699713369;3,116939035;3,221515554;10899713,05;3496928,535;31354285,9;10808,83602;23860,79999;3948,102461;5948,102461;8760000;0;5606464,128;7935409,572;7370197,046;15572442,46;14931676,65;640765,8032
0,423506;-76,906751;-337,3057861;168,7422168;29,73699418;4,014006326;3,344388863;3,002422264;11354868,32;3395199,777;29669924,26;12457,14173;22533,47726;3795,062335;5795,062335;8760000;0;4480081,488;7234574,909;6720280,426;14496708,44;13754375,97;742332,4698
